"","filename","text"
"16241","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","black"
"16242","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","identifying"
"16243","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","students"
"16244","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","tufts"
"16245","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","undergraduate"
"16246","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","population"
"16247","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","annual"
"16248","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","endowment"
"16249","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","campus"
"16250","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","construction"
"16251","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","total"
"16252","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","undergraduate"
"16253","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","population"
"16254","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","increase"
"16255","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","recent"
"16256","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","tufts"
"16257","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","black"
"16258","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","undergraduate"
"16259","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","population"
"16260","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","consistently"
"16261","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","dropping"
"16262","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","undergraduates"
"16263","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","black"
"16264","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","identifying"
"16265","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","percentage"
"16266","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","cut"
"16267","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","half"
"16268","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","falling"
"16269","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","hovering"
"16270","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","percent"
"16271","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","begin"
"16272","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","demands"
"16273","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","understanding"
"16274","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","black"
"16275","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","americans"
"16276","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","makeup"
"16277","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","united"
"16278","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","total"
"16279","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","population"
"16280","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","intention"
"16281","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","university"
"16282","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","limit"
"16283","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","representation"
"16284","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","significantly"
"16285","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","insidious"
"16286","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","comparable"
"16287","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","ivy"
"16288","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","league"
"16289","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","universities"
"16290","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","harvard"
"16291","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","historically"
"16292","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","segregationist"
"16293","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","universities"
"16294","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","university"
"16295","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","mississippi"
"16296","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","black"
"16297","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","undergraduates"
"16298","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","implementation"
"16299","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","strategies"
"16300","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","reaching"
"16301","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","include"
"16302","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","guaranteeing"
"16303","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","minimum"
"16304","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","enrolled"
"16305","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","black"
"16306","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","identifying"
"16307","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","students"
"16308","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","class"
"16309","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","class"
"16310","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","admit"
"16311","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","minimum"
"16312","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","black"
"16313","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","identifying"
"16314","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","students"
"16315","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","class"
"16316","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","setting"
"16317","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","endowed"
"16318","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","scholarship"
"16319","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","fund"
"16320","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","specifically"
"16321","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","black"
"16322","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","students"
"16323","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","urban"
"16324","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","public"
"16325","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","schools"
"16326","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","holding"
"16327","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","monthly"
"16328","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","fundraisers"
"16329","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","dining"
"16330","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","halls"
"16331","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","redistribute"
"16332","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","meal"
"16333","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","swipe"
"16334","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","money"
"16335","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","endowed"
"16336","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","fund"
"16337","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","alongside"
"16338","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","tufts"
"16339","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","black"
"16340","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","alumni"
"16341","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","association"
"16342","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","tbaa"
"16343","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","develop"
"16344","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","fund"
"16345","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","implementing"
"16346","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","policy"
"16347","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","blind"
"16348","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","admissions"
"16349","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","majority"
"16350","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","black"
"16351","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","purpose"
"16352","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","recruiting"
"16353","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","black"
"16354","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","students"
"16355","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","ii"
"16356","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","demand"
"16357","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","tufts"
"16358","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","prepared"
"16359","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","address"
"16360","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","mental"
"16361","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","health"
"16362","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","black"
"16363","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","students"
"16364","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","diversity"
"16365","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","report"
"16366","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","addresses"
"16367","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","tufts"
"16368","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","inability"
"16369","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","provide"
"16370","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","adequate"
"16371","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","counseling"
"16372","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","services"
"16373","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","black"
"16374","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","students"
"16375","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","black"
"16376","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","students"
"16377","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","report"
"16378","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","seeking"
"16379","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","support"
"16380","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","tufts"
"16381","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","counseling"
"16382","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","experiencing"
"16383","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","rate"
"16384","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","unfair"
"16385","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","treatment"
"16386","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","due"
"16387","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","culture"
"16388","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","page"
"16389","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","release"
"16390","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","tufts"
"16391","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","failed"
"16392","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","hire"
"16393","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","single"
"16394","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","time"
"16395","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","black"
"16396","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","counselor"
"16397","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","shown"
"16398","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","efforts"
"16399","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","provide"
"16400","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","temporary"
"16401","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","solutions"
"16402","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","implementation"
"16403","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","strategies"
"16404","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","meeting"
"16405","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","mental"
"16406","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","health"
"16407","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","black"
"16408","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","students"
"16409","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","include"
"16410","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","hiring"
"16411","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","time"
"16412","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","black"
"16413","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","counselors"
"16414","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","specifically"
"16415","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","cater"
"16416","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","black"
"16417","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","students"
"16418","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","forming"
"16419","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","committee"
"16420","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","black"
"16421","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","undergraduates"
"16422","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","diverse"
"16423","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","social"
"16424","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","locations"
"16425","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","play"
"16426","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","pivotal"
"16427","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","roles"
"16428","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","hiring"
"16429","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","process"
"16430","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","students"
"16431","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","nominated"
"16432","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","chosen"
"16433","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","africana"
"16434","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","center"
"16435","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","meeting"
"16436","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","demand"
"16437","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","fiscal"
"16438","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","iii"
"16439","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","demand"
"16440","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","racial"
"16441","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","profiling"
"16442","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","black"
"16443","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","bodies"
"16444","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","increased"
"16445","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","event"
"16446","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","surveillance"
"16447","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","predominantly"
"16448","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","black"
"16449","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","events"
"16450","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","tufts"
"16451","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","university"
"16452","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","police"
"16453","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","department"
"16454","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","tupd"
"16455","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","black"
"16456","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","students"
"16457","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","campus"
"16458","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","racial"
"16459","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","profiling"
"16460","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","heightened"
"16461","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","surveillance"
"16462","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","discriminatory"
"16463","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","treatment"
"16464","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","tupd"
"16465","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","black"
"16466","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","organizations"
"16467","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","host"
"16468","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","campus"
"16469","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","center"
"16470","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","events"
"16471","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","forced"
"16472","/Users/cromanpa/MEGAsync/Packages/MacMini/D-Letters_16-20/Data/2016/Tufts University .pdf","additional"
